titleId,title,averageRating,numVotes,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,captured
tt0089299,Horror House on Highway Five,3.9,382.0,Horror House on Highway Five,Horror House on Highway Five,0.0,1985,87,Horror,0
tt0089300,Hors-la-loi,5.8,56.0,Outlaws,Hors-la-loi,0.0,1985,107,"Action,Drama",0
tt0089302,Hot Chili,4.2,294.0,Hot Chili,Hot Chili,0.0,1985,86,Comedy,0
tt0089305,Hot Resort,3.8,378.0,Hot Resort,Hot Resort,0.0,1985,93,Comedy,0
tt0089306,Hot Target,4.6,223.0,Hot Target,Hot Target,0.0,1985,93,"Crime,Thriller",0
tt0089308,Howling II: Stirba - Werewolf Bitch,3.5,5528.0,Howling II: ... Your Sister Is a Werewolf,Howling II: Stirba - Werewolf Bitch,0.0,1985,91,"Horror,Thriller",0
tt0089309,Huan chang,5.5,15.0,Huan chang,Huan chang,0.0,1985,\N,Comedy,0
tt0089312,Hurlevent,6.5,295.0,Wuthering Heights,Hurlevent,0.0,1985,130,"Drama,Mystery,Romance",0
tt0089313,Hustruer - ti år etter,4.1,106.0,Wives - Ten Years After,Hustruer - ti år etter,0.0,1985,88,"Comedy,Drama",0
tt0089315,"Hány az óra, Vekker úr?",7.1,49.0,"Hány az óra, Vekker úr?","Hány az óra, Vekker úr?",0.0,1985,93,"Comedy,Drama,War",0
tt0089316,I Can't Get Started,7.5,11.0,I Can't Get Started,I Can't Get Started,0.0,1985,96,\N,0
tt0089320,I Live with Me Dad,7.5,22.0,I Live with Me Dad,I Live with Me Dad,0.0,1985,92,Comedy,0
tt0089322,I na kamnyakh rastut derevya,7.0,233.0,I na kamnyakh rastut derevya,I na kamnyakh rastut derevya,0.0,1985,146,"Adventure,Drama",0
tt0089323,De ijssalon,6.5,140.0,Private Resistance,De ijssalon,0.0,1985,92,"Drama,War",0
tt0089325,Idol,5.6,14.0,Idol,Idol,0.0,1985,90,Drama,0
tt0089326,Igor and the Lunatics,2.9,331.0,Igor and the Lunatics,Igor and the Lunatics,0.0,1985,82,Horror,0
tt0089327,Ikiteru uchiga hana nanoyo shin-dara sore madeyo to sengen,7.3,11.0,Ikiteru uchiga hana nanoyo shin-dara sore madeyo to sengen,Ikiteru uchiga hana nanoyo shin-dara sore madeyo to sengen,0.0,1985,105,Comedy,0
tt0089329,Im Himmel ist die Hölle los,6.6,158.0,Im Himmel ist die Hölle los,Im Himmel ist die Hölle los,0.0,1984,82,Comedy,0
tt0089331,Impure Thoughts,6.1,87.0,Impure Thoughts,Impure Thoughts,0.0,1985,80,Comedy,0
tt0089335,Ye shan,6.8,44.0,In the Wild Mountains,Ye shan,0.0,1986,105,Drama,0
tt0089336,An Indecent Obsession,6.7,78.0,An Indecent Obsession,An Indecent Obsession,0.0,1985,100,"Drama,Romance,War",0
tt0089338,Inferno in diretta,5.9,1524.0,Cut and Run,Inferno in diretta,0.0,1985,90,"Adventure,Horror,Thriller",0
tt0089341,The Innocent,5.8,64.0,The Innocent,The Innocent,0.0,1985,116,Drama,0
tt0089342,Inside Marilyn,6.4,52.0,Inside Olinka,Inside Marilyn,1.0,1985,86,Adult,0
tt0089343,Insignificance,6.7,2806.0,Insignificance,Insignificance,0.0,1985,109,"Comedy,Drama",0
tt0089346,Into the Night,6.5,9429.0,Into the Night,Into the Night,0.0,1985,115,"Comedy,Drama,Thriller",0
tt0089347,Inughuit - folket vid jordens navel,7.0,10.0,Inughuit - folket vid jordens navel,Inughuit - folket vid jordens navel,0.0,1985,87,Documentary,0
tt0089348,Invasion U.S.A.,5.4,7531.0,Invasion U.S.A.,Invasion U.S.A.,0.0,1985,107,"Action,Thriller",0
tt0089350,Invitation to the Wedding,5.6,29.0,Invitation to the Wedding,Invitation to the Wedding,0.0,1985,90,Comedy,0
tt0089353,Iskrenne vash...,6.4,45.0,Iskrenne vash...,Iskrenne vash...,0.0,1985,86,Comedy,0
tt0089355,Istanbul,6.1,177.0,Istanbul,Istanbul,0.0,1985,90,"Drama,Thriller",0
tt0089357,Iz zhizni Potapova,5.8,6.0,Iz zhizni Potapova,Iz zhizni Potapova,0.0,1985,97,Drama,0
tt0089360,Jagged Edge,6.5,11848.0,Jagged Edge,Jagged Edge,0.0,1985,108,"Drama,Mystery,Thriller",0
tt0089361,Jagode u grlu,7.3,435.0,Jagode u grlu,Jagode u grlu,0.0,1985,84,Drama,0
tt0089362,Jako jed,6.9,101.0,As Good as Poison,Jako jed,0.0,1986,76,Comedy,0
tt0089364,James Joyce's Women,6.5,105.0,James Joyce's Women,James Joyce's Women,0.0,1985,88,Drama,0
tt0089365,Lily in Love,5.9,139.0,Lily in Love,Lily in Love,0.0,1984,90,Comedy,0
tt0089366,"Je vous salue, Marie",6.7,2636.0,Hail Mary,"Je vous salue, Marie",0.0,1985,72,Drama,0
tt0089369,Jestem przeciw,6.5,19.0,Jestem przeciw,Jestem przeciw,0.0,1985,84,Drama,0
tt0089370,The Jewel of the Nile,6.1,45234.0,The Jewel of the Nile,The Jewel of the Nile,0.0,1985,106,"Action,Adventure,Comedy",0
tt0089371,Geung si sin sang,7.6,3021.0,Mr. Vampire,Geung si sin sang,0.0,1985,96,"Action,Comedy,Fantasy",0
tt0089372,Jiao tou fa wei,6.3,59.0,The Master Strikes Back,Jiao tou fa wei,0.0,1985,94,"Action,Drama",0
tt0089374,Ging chaat goo si,7.6,23422.0,Police Story,Ging chaat goo si,0.0,1985,101,"Action,Comedy,Crime",0
tt0089375,Joan Lui - Ma un giorno nel paese arrivo io di lunedì,4.6,271.0,Joan Lui - Ma un giorno nel paese arrivo io di lunedì,Joan Lui - Ma un giorno nel paese arrivo io di lunedì,0.0,1985,163,"Comedy,Drama,Musical",0
tt0089377,Joey,6.8,61.0,Joey,Joey,0.0,1986,97,Drama,0
tt0089378,Joey,4.8,1157.0,Making Contact,Joey,0.0,1985,98,"Action,Fantasy,Horror",0
tt0089381,Jonny Roova,6.5,11.0,Jonny Roova,Jonny Roova,0.0,1985,110,\N,0
tt0089383,Joshua Then and Now,6.7,492.0,Joshua Then and Now,Joshua Then and Now,0.0,1985,119,"Comedy,Drama",0
tt0089385,The Journey of Natty Gann,7.1,4484.0,The Journey of Natty Gann,The Journey of Natty Gann,0.0,1985,101,"Adventure,Family",0
tt0089386,Joy et Joan,5.1,138.0,Joy and Joan,Joy et Joan,1.0,1985,94,"Adult,Drama,Romance",0
tt0089388,Juego sucio en Casablanca,5.5,49.0,Dirty Game in Casablanca,Juego sucio en Casablanca,0.0,1985,98,"Action,Thriller",0
tt0089389,Juexiang,7.1,15.0,Juexiang,Juexiang,0.0,1986,103,Drama,0
tt0089392,Junior,4.6,238.0,Junior,Junior,0.0,1985,87,Horror,0
tt0089393,Just One of the Guys,6.5,11888.0,Just One of the Guys,Just One of the Guys,0.0,1985,90,"Comedy,Romance",0
tt0089394,Jwala,5.3,21.0,Jwala,Jwala,0.0,1985,145,"Action,Drama",0
tt0089395,Ka xin gui fang shu jia,5.8,116.0,Ka xin gui fang shu jia,Ka xin gui fang shu jia,0.0,1985,96,"Comedy,Fantasy",0
tt0089396,Kai xin le yuan,5.4,39.0,Kai xin le yuan,Kai xin le yuan,0.0,1985,86,Comedy,0
tt0089397,Kai xin shuang xiang pao,5.4,17.0,Kai xin shuang xiang pao,Kai xin shuang xiang pao,0.0,1985,90,\N,0
tt0089399,Kak molody my byli,6.9,7.0,Kak molody my byli,Kak molody my byli,0.0,1987,92,"Drama,Romance",0
tt0089403,Kapkan dlya shakalov,4.1,15.0,Kapkan dlya shakalov,Kapkan dlya shakalov,0.0,1985,81,"Action,Crime,Mystery",0
tt0089404,Kapone oi ni naku,6.2,45.0,Capone Cries a Lot,Kapone oi ni naku,0.0,1985,130,"Action,Comedy",0
tt0089407,Kartka z podrózy,5.4,18.0,Kartka z podrózy,Kartka z podrózy,0.0,1984,78,"Drama,War",0
tt0089409,Keeping Track,5.6,77.0,Keeping Track,Keeping Track,0.0,1986,102,"Adventure,Crime,Mystery",0
tt0089410,"Kerouac, the Movie",6.6,179.0,"Kerouac, the Movie","Kerouac, the Movie",0.0,1985,78,"Biography,Documentary,Drama",0
tt0089411,Key Exchange,4.7,227.0,Key Exchange,Key Exchange,0.0,1985,97,"Comedy,Romance",0
tt0089416,Killing Cars,4.0,141.0,Killing Cars,Killing Cars,0.0,1986,104,"Action,Thriller",0
tt0089417,Kim jest ten czlowiek?,7.6,21.0,Kim jest ten czlowiek?,Kim jest ten czlowiek?,0.0,1985,100,"Adventure,Drama,War",0
tt0089419,Kindheit,7.1,7.0,Kindheit,Kindheit,0.0,1987,87,"Comedy,Drama",0
tt0089420,King David,5.2,1841.0,King David,King David,0.0,1985,114,"Adventure,Biography,Drama",0
tt0089421,King Solomon's Mines,5.2,11226.0,King Solomon's Mines,King Solomon's Mines,0.0,1985,100,"Action,Adventure,Comedy",0
tt0089424,Kiss of the Spider Woman,7.4,12605.0,Kiss of the Spider Woman,Kiss of the Spider Woman,0.0,1985,120,Drama,0
tt0089432,Kobieta w kapeluszu,7.8,55.0,Kobieta w kapeluszu,Kobieta w kapeluszu,0.0,1985,105,Drama,0
tt0089433,Kobieta z prowincji,5.8,20.0,Kobieta z prowincji,Kobieta z prowincji,0.0,1985,104,Drama,0
tt0089436,Kommando Leopard,5.0,392.0,Kommando Leopard,Kommando Leopard,0.0,1985,103,Action,0
tt0089437,Kong xin da shao ye,4.8,16.0,Kong xin da shao ye,Kong xin da shao ye,0.0,1983,104,"Comedy,Romance",0
tt0089438,Kontrakt veka,5.8,61.0,Kontrakt veka,Kontrakt veka,0.0,1985,135,History,0
tt0089439,Konzert für Alice,6.9,21.0,Konzert für Alice,Konzert für Alice,0.0,1985,\N,\N,0
tt0089440,Korabl prisheltsev,7.2,16.0,Korabl prisheltsev,Korabl prisheltsev,0.0,1985,90,Drama,0
tt0089443,Den kroniske uskyld,5.8,431.0,The Chronic Innocence,Den kroniske uskyld,0.0,1985,97,Drama,0
tt0089444,Krush Groove,6.5,2550.0,Krush Groove,Krush Groove,0.0,1985,97,"Comedy,Drama,Music",0
tt0089446,Kärleksdrömmar,4.2,8.0,Kärleksdrömmar,Kärleksdrömmar,0.0,1985,\N,Adult,0
tt0089450,Die Kümmeltürkin geht,5.7,9.0,Die Kümmeltürkin geht,Die Kümmeltürkin geht,0.0,1985,88,Documentary,0
tt0089451,Rainy Day Friends,7.0,22.0,Rainy Day Friends,Rainy Day Friends,0.0,1985,101,Drama,0
tt0089452,Labirynt,6.6,20.0,Labirynt,Labirynt,0.0,1989,74,Horror,0
tt0089457,Ladyhawke,7.0,38587.0,Ladyhawke,Ladyhawke,0.0,1985,121,"Adventure,Comedy,Drama",0
tt0089459,Lao jia lao nu lao shang lao,6.4,39.0,Lao jia lao nu lao shang lao,Lao jia lao nu lao shang lao,0.0,1978,94,"Action,Crime,Drama",0
tt0089460,Las madres de la Plaza de Mayo,6.8,48.0,The Mothers of the Plaza of Mayo,Las madres de la Plaza de Mayo,0.0,1985,64,"Documentary,History",0
tt0089461,The Last Dragon,6.9,11140.0,The Last Dragon,The Last Dragon,0.0,1985,109,"Action,Comedy,Drama",0
tt0089463,Latino,6.1,142.0,Latino,Latino,0.0,1985,105,"Drama,War",0
tt0089465,Lava,5.2,20.0,Lava,Lava,0.0,1985,\N,"Drama,Family",0
tt0089466,Learn to Ski Better,6.0,6.0,Learn to Ski Better,Learn to Ski Better,0.0,1985,85,"Documentary,Sport",0
tt0089467,Leave All Fair,5.8,28.0,Leave All Fair,Leave All Fair,0.0,1985,\N,Drama,0
tt0089469,Legend,6.5,53455.0,Legend,Legend,0.0,1985,94,"Adventure,Fantasy,Romance",0
tt0089470,The Legend of Billie Jean,6.6,7748.0,The Legend of Billie Jean,The Legend of Billie Jean,0.0,1985,96,"Action,Drama",0
tt0089471,Bialy smok,4.7,108.0,Bialy smok,Bialy smok,0.0,1987,89,Adventure,0
tt0089472,Lejanía,5.0,10.0,Parting of the Ways,Lejanía,0.0,1985,90,\N,0
tt0089473,Harimu Ogen,4.5,680.0,Up Your Anchor,Harimu Ogen,0.0,1985,74,Comedy,0
tt0089476,Joi gin chat yat ching,4.9,23.0,Joi gin chat yat ching,Joi gin chat yat ching,0.0,1985,86,Comedy,0
tt0089477,Letter to Brezhnev,6.6,1073.0,Letter to Brezhnev,Letter to Brezhnev,0.0,1985,94,"Comedy,Drama,Romance",0
tt0089482,Liang zhi lao hu,5.0,78.0,"Run Tiger, Run",Liang zhi lao hu,0.0,1985,91,"Comedy,Family,Fantasy",0
tt0089483,Die Befreiung von Auschwitz,7.3,66.0,The Liberation of Auschwitz,Die Befreiung von Auschwitz,0.0,1986,60,"Documentary,War",0
tt0089484,"Liberté, égalité, choucroute",4.6,166.0,"Liberté, égalité, choucroute","Liberté, égalité, choucroute",0.0,1985,113,Comedy,0
tt0089489,Lifeforce,6.1,19060.0,Lifeforce,Lifeforce,0.0,1985,116,"Action,Horror,Mystery",0
tt0089491,The Lightship,6.2,594.0,The Lightship,The Lightship,0.0,1985,89,Drama,0
tt0089493,Lijepe zene prolaze kroz grad,6.7,56.0,Pretty Women Walking Through the City,Lijepe zene prolaze kroz grad,0.0,1986,94,Sci-Fi,0
tt0089496,Little Treasure,5.1,220.0,Little Treasure,Little Treasure,0.0,1985,95,"Action,Comedy,Drama",0
tt0089498,Ljubavna pisma s predumisljajem,7.5,67.0,Ljubavna pisma s predumisljajem,Ljubavna pisma s predumisljajem,0.0,1985,95,Drama,0
tt0089499,Lola,5.7,150.0,Lola,Lola,0.0,1986,106,"Drama,Thriller",0
tt0089501,Loose Screws,4.1,1034.0,Screwballs II,Loose Screws,0.0,1985,92,Comedy,0
tt0089503,The Lost Empire,4.9,664.0,The Lost Empire,The Lost Empire,0.0,1984,83,"Action,Adventure,Comedy",0
tt0089504,Lost in America,7.1,6347.0,Lost in America,Lost in America,0.0,1985,91,Comedy,0
tt0089507,Louie Bluie,7.7,630.0,Louie Bluie,Louie Bluie,0.0,1985,75,"Documentary,Music",0
tt0089509,Rabu hoteru,6.8,141.0,Love Hotel,Rabu hoteru,0.0,1985,88,Drama,0
tt0089515,Choh dim yuen yeung,6.8,21.0,Love with the Perfect Stranger,Choh dim yuen yeung,0.0,1985,89,"Comedy,Romance",0
tt0089517,Ai: Tabidachi,3.6,5.0,Love: Take Off,Ai: Tabidachi,0.0,1985,127,"Drama,Romance",0
tt0089518,Luces de bohemia,6.8,74.0,Luces de bohemia,Luces de bohemia,0.0,1985,94,Drama,0
tt0089519,Juk nei ho wan,4.7,7.0,Juk nei ho wan,Juk nei ho wan,0.0,1985,\N,"Action,Comedy",0
tt0089521,Lulú de noche,4.5,60.0,Lulú de noche,Lulú de noche,0.0,1986,\N,"Comedy,Drama,Thriller",0
tt0089522,Lune de miel,4.6,91.0,Honeymoon,Lune de miel,0.0,1985,101,Thriller,0
tt0089523,Lust in the Dust,6.3,2528.0,Lust in the Dust,Lust in the Dust,0.0,1985,84,"Comedy,Western",0
tt0089529,Maccheroni,6.4,600.0,Macaroni,Maccheroni,0.0,1985,105,"Comedy,Drama",0
tt0089530,Mad Max Beyond Thunderdome,6.3,115461.0,Mad Max Beyond Thunderdome,Mad Max Beyond Thunderdome,0.0,1985,107,"Action,Adventure,Sci-Fi",0
tt0089537,Mala Noche,6.7,3210.0,Mala Noche,Mala Noche,0.0,1986,78,Drama,0
tt0089538,The Malibu Bikini Shop,4.7,857.0,The Malibu Bikini Shop,The Malibu Bikini Shop,0.0,1986,99,"Comedy,Romance",0
tt0089539,Malibu Express,4.4,1320.0,Malibu Express,Malibu Express,0.0,1985,105,"Comedy,Crime,Mystery",0
tt0089541,Mambrú se fue a la guerra,7.1,107.0,Mambrú se fue a la guerra,Mambrú se fue a la guerra,0.0,1986,99,Drama,0
tt0089543,The Man with One Red Shoe,5.7,13514.0,The Man with One Red Shoe,The Man with One Red Shoe,0.0,1985,92,"Comedy,Thriller",0
tt0089547,La mansión de los muertos vivientes,4.5,455.0,La mansión de los muertos vivientes,La mansión de los muertos vivientes,0.0,1982,97,Horror,0
tt0089551,"Marbella, un golpe de cinco estrellas",4.3,50.0,"Marbella, un golpe de cinco estrellas","Marbella, un golpe de cinco estrellas",0.0,1985,112,"Comedy,Thriller",0
tt0089552,Mard,6.2,1244.0,Mard,Mard,0.0,1985,177,"Action,Drama,Romance",0
tt0089554,Le mariage du siècle,4.5,210.0,Marriage of the Century,Le mariage du siècle,0.0,1985,100,Comedy,0
tt0089555,Marie,6.7,666.0,Marie,Marie,0.0,1985,112,Drama,0
tt0089556,Marie Ward - Zwischen Galgen und Glorie,7.2,15.0,Marie Ward - Zwischen Galgen und Glorie,Marie Ward - Zwischen Galgen und Glorie,0.0,1985,107,Drama,0
tt0089558,Mark of Cain,5.1,66.0,Mark of Cain,Mark of Cain,0.0,1986,90,"Crime,Drama,Horror",0
tt0089559,Masca de argint,7.4,235.0,Masca de argint,Masca de argint,0.0,1985,119,"Action,History",0
tt0089560,Mask,7.2,23367.0,Mask,Mask,0.0,1985,120,"Biography,Drama",0
tt0089561,Mask of Murder,4.6,178.0,Mask of Murder,Mask of Murder,0.0,1988,89,"Horror,Mystery,Thriller",0
tt0089562,Nudo e selvaggio,5.3,1301.0,Massacre in Dinosaur Valley,Nudo e selvaggio,0.0,1985,88,"Action,Adventure,Horror",0
tt0089563,Masterblaster,4.3,159.0,Masterblaster,Masterblaster,0.0,1987,94,"Action,Thriller",0
tt0089565,Mata Hari,3.3,615.0,Mata Hari,Mata Hari,0.0,1985,108,"Drama,Thriller,War",0
tt0089569,Maxie,5.4,906.0,Maxie,Maxie,0.0,1985,98,Comedy,0
tt0089571,Ha-Me'ahev,6.1,42.0,The Lover,Ha-Me'ahev,0.0,1985,90,Drama,0
tt0089572,The Mean Season,6.1,3221.0,The Mean Season,The Mean Season,0.0,1985,103,"Crime,Thriller",0
tt0089574,Medium,6.9,295.0,Medium,Medium,0.0,1985,98,"Horror,Mystery",0
tt0089575,Meier,7.3,77.0,Meier,Meier,0.0,1986,99,Comedy,0
tt0089576,Mei gui di gu shi,7.1,59.0,Mei gui di gu shi,Mei gui di gu shi,0.0,1985,92,"Drama,Romance",0
tt0089577,Le meilleur de la vie,5.4,23.0,Le meilleur de la vie,Le meilleur de la vie,0.0,1985,96,Drama,0
tt0089578,Meine Frau Inge und meine Frau Schmidt,5.2,6.0,My Wife Inge and My Mistress Schmidt,Meine Frau Inge und meine Frau Schmidt,0.0,1985,86,Comedy,0
tt0089579,Dou qi xiao shen xian,6.1,13.0,Dou qi xiao shen xian,Dou qi xiao shen xian,0.0,1985,84,"Comedy,Romance",0
tt0089581,Meng gui po ren,4.8,12.0,Meng gui po ren,Meng gui po ren,0.0,1985,\N,Horror,0
tt0089584,La messa è finita,7.3,1345.0,La messa è finita,La messa è finita,0.0,1985,94,"Comedy,Drama",0
tt0089585,Meteoro kai skia,3.6,85.0,Meteor and Shadow,Meteoro kai skia,0.0,1985,101,"Biography,Drama",0
tt0089589,Mi sexo es pornografía pura,6.2,12.0,Mi sexo es pornografía pura,Mi sexo es pornografía pura,0.0,1985,\N,\N,0
tt0089590,Mia toso makryni apousia,6.5,18.0,Mia toso makryni apousia,Mia toso makryni apousia,0.0,1985,84,Drama,0
tt0089591,Miami Supercops,6.3,5652.0,Miami Supercops,Miami Supercops,0.0,1985,96,"Action,Comedy,Crime",0
tt0089594,Mikan no taikyoku,7.1,146.0,The Go Masters,Mikan no taikyoku,0.0,1982,123,Drama,0
tt0089598,Miranda,5.2,1727.0,Miranda,Miranda,0.0,1985,96,"Comedy,Romance",0
tt0089599,Mirch Masala,7.8,947.0,Mirch Masala,Mirch Masala,0.0,1987,128,"Drama,Thriller",0
tt0089601,Mischief,6.6,4780.0,Mischief,Mischief,0.0,1985,93,"Comedy,Romance",0
tt0089603,Mishima: A Life in Four Chapters,7.9,6808.0,Mishima: A Life in Four Chapters,Mishima: A Life in Four Chapters,0.0,1985,120,"Biography,Drama",0
tt0089604,Missing in Action 2: The Beginning,5.3,6695.0,Missing in Action 2: The Beginning,Missing in Action 2: The Beginning,0.0,1985,100,"Action,Drama,Thriller",0
tt0089606,Mitt liv som hund,7.6,16627.0,My Life as a Dog,Mitt liv som hund,0.0,1985,101,"Comedy,Drama",0
tt0089607,Mixed Blood,6.2,360.0,Mixed Blood,Mixed Blood,0.0,1984,98,"Action,Drama",0
tt0089608,Mo deng xian lu qi yuan,6.2,36.0,Mo deng xian lu qi yuan,Mo deng xian lu qi yuan,0.0,1985,89,"Comedy,Romance",0
tt0089609,Mobilhome Girls,6.3,31.0,Mobilhome Girls,Mobilhome Girls,1.0,1985,115,Adult,0
tt0089610,Mohabbat,5.9,72.0,Mohabbat,Mohabbat,0.0,1985,134,Romance,0
tt0089613,Mon beau-frère a tué ma soeur,4.4,85.0,My Brother-in-law Killed My Sister,Mon beau-frère a tué ma soeur,0.0,1986,95,"Comedy,Thriller",0
tt0089614,Sun Wu Kong dai zhan fei ren kuo,5.1,11.0,Monkey War,Sun Wu Kong dai zhan fei ren kuo,0.0,1982,\N,Fantasy,0
tt0089618,Lunnaya raduga,5.9,142.0,Lunnaya raduga,Lunnaya raduga,0.0,1983,88,"Drama,Mystery,Sci-Fi",0
tt0089620,Morbosamente vostra,4.4,17.0,Morbosamente vostra,Morbosamente vostra,1.0,1985,82,Adult,0
tt0089622,Morons from Outer Space,4.5,1598.0,Morons from Outer Space,Morons from Outer Space,0.0,1985,90,"Comedy,Sci-Fi",0
tt0089623,Eomi,7.3,7.0,Woman Requiem,Eomi,0.0,1985,100,"Drama,Thriller",0
tt0089624,Los motivos de Luz,7.4,77.0,Los motivos de Luz,Los motivos de Luz,0.0,1986,96,Drama,0
tt0089628,Movers & Shakers,4.3,428.0,Movers & Shakers,Movers & Shakers,0.0,1985,80,Comedy,0
tt0089629,Moving Violations,5.7,3310.0,Moving Violations,Moving Violations,0.0,1985,90,Comedy,0
tt0089630,Mr. Wrong,5.3,172.0,Mr. Wrong,Mr. Wrong,0.0,1984,88,"Horror,Thriller",0
tt0089631,Ji yung sam bo,5.7,62.0,Ji yung sam bo,Ji yung sam bo,0.0,1985,92,"Action,Comedy",0
tt0089633,Mr. Love,7.2,76.0,Mr. Love,Mr. Love,0.0,1985,91,Comedy,0
tt0089634,Mravenci nesou smrt,4.7,17.0,Mravenci nesou smrt,Mravenci nesou smrt,0.0,1987,82,Crime,0
tt0089637,Mu mien jia sha,6.3,86.0,Mu mien jia sha,Mu mien jia sha,0.0,1985,98,\N,0
tt0089639,Murder Elite,6.0,73.0,Murder Elite,Murder Elite,0.0,1985,102,"Drama,Horror,Thriller",0
tt0089643,Murphy's Romance,7.0,4859.0,Murphy's Romance,Murphy's Romance,0.0,1985,107,"Comedy,Drama,Romance",0
tt0089646,Muthal Mariyathai,7.6,311.0,Muthal Mariyathai,Muthal Mariyathai,0.0,1985,163,Drama,0
tt0089647,My American Cousin,6.4,520.0,My American Cousin,My American Cousin,0.0,1985,90,"Biography,Drama",0
tt0089649,My Man Adam,5.7,117.0,My Man Adam,My Man Adam,0.0,1985,83,"Comedy,Crime,Thriller",0
tt0089651,Hua jie shi dai,6.5,53.0,My Name Ain't Suzie,Hua jie shi dai,0.0,1985,96,Drama,0
tt0089652,My Science Project,6.0,4723.0,My Science Project,My Science Project,0.0,1985,94,"Action,Adventure,Comedy",0
tt0089656,Männer,6.8,1065.0,Men...,Männer,0.0,1985,99,"Comedy,Romance",0
tt0089659,Die Nacht,8.4,29.0,Die Nacht,Die Nacht,0.0,1985,367,\N,0
tt0089661,Nadia,6.2,14.0,Nadia,Nadia,0.0,1986,90,Drama,0
tt0089662,Nadzór,7.3,87.0,Nadzór,Nadzór,0.0,1985,118,Drama,0
tt0089663,A nagy generáció,6.8,109.0,A nagy generáció,A nagy generáció,0.0,1988,109,\N,0
tt0089667,Naná,6.4,18.0,Naná,Naná,0.0,1979,100,"Drama,Musical,Romance",0
tt0089670,National Lampoon's European Vacation,6.2,50325.0,National Lampoon's European Vacation,National Lampoon's European Vacation,0.0,1985,95,"Adventure,Comedy",0
tt0089671,Nattseilere,6.8,188.0,Nattseilere,Nattseilere,0.0,1986,113,"Adventure,Drama",0
tt0089672,"Ne khodite, devki, zamuzh",5.7,51.0,"Ne khodite, devki, zamuzh","Ne khodite, devki, zamuzh",0.0,1985,68,"Comedy,Musical",0
tt0089676,"Nessie, das verrückteste Monster der Welt",3.4,15.0,"Nessie, das verrückteste Monster der Welt","Nessie, das verrückteste Monster der Welt",0.0,1985,83,"Adventure,Comedy",0
tt0089677,Le neveu de Beethoven,5.8,117.0,Beethoven's Nephew,Le neveu de Beethoven,0.0,1985,103,Drama,0
tt0089679,The New Kids,6.0,1988.0,The New Kids,The New Kids,0.0,1985,86,"Drama,Thriller",0
tt0089680,New Wave Hookers,7.1,523.0,New Wave Hookers,New Wave Hookers,1.0,1985,90,"Adult,Comedy,Fantasy",0
tt0089682,Nicht nichts ohne Dich,7.1,8.0,Ain't Nothin' Without You,Nicht nichts ohne Dich,0.0,1985,88,Comedy,0
tt0089683,Nickel Mountain,6.2,104.0,Nickel Mountain,Nickel Mountain,0.0,1984,88,Drama,0
tt0089685,Night Magic,6.4,34.0,Night Magic,Night Magic,0.0,1985,95,"Fantasy,Musical",0
tt0089686,A Nightmare on Elm Street Part 2: Freddy's Revenge,5.4,52890.0,A Nightmare on Elm Street 2: Freddy's Revenge,A Nightmare on Elm Street Part 2: Freddy's Revenge,0.0,1985,87,Horror,0
tt0089687,Nije lako sa muskarcima,7.3,526.0,Nije lako sa muskarcima,Nije lako sa muskarcima,0.0,1985,91,"Comedy,Romance",0
tt0089689,Nine Deaths of the Ninja,3.5,1032.0,Nine Deaths of the Ninja,Nine Deaths of the Ninja,0.0,1985,94,"Action,Thriller",0
tt0089690,Tou qing ke,5.2,99.0,City Ninja,Tou qing ke,0.0,1985,91,Action,0
tt0089691,Iga ninpôchô,5.7,427.0,The Ninja Wars,Iga ninpôchô,0.0,1982,100,"Action,Adventure,Fantasy",0
tt0089692,Shu shi shen chuan,6.8,122.0,Shu shi shen chuan,Shu shi shen chuan,0.0,1981,92,"Action,Drama",0
tt0089693,No Man's Land,6.5,90.0,No Man's Land,No Man's Land,0.0,1985,110,Drama,0
tt0089695,"No Retreat, No Surrender",5.7,13784.0,"No Retreat, No Surrender","No Retreat, No Surrender",0.0,1986,85,"Action,Comedy,Crime",0
tt0089697,No Surrender,7.1,297.0,No Surrender,No Surrender,0.0,1985,100,Comedy,0
tt0089699,La noche de la ira,5.7,32.0,Blood Hunt,La noche de la ira,0.0,1986,101,\N,0
tt0089700,Noe helt annet,6.3,286.0,Noe helt annet,Noe helt annet,0.0,1985,75,"Comedy,Horror",0
tt0089707,Novembermond,5.8,181.0,November Moon,Novembermond,0.0,1985,108,"Drama,Romance,War",0
tt0089708,Nu ren xin,6.7,75.0,Nu ren xin,Nu ren xin,0.0,1985,92,Drama,0
tt0089710,La nuit porte jarretelles,5.0,50.0,La nuit porte jarretelles,La nuit porte jarretelles,0.0,1985,85,"Comedy,Romance",0
tt0089714,"O-bi, O-ba - Koniec cywilizacji",7.2,783.0,"O-Bi, O-Ba - The End of Civilization","O-bi, O-ba - Koniec cywilizacji",0.0,1985,88,"Drama,Mystery,Sci-Fi",0
tt0089715,O.C. and Stiggs,5.3,1115.0,O.C. and Stiggs,O.C. and Stiggs,0.0,1985,109,"Comedy,Romance",0
tt0089716,Oberst Redl,7.7,2362.0,Colonel Redl,Oberst Redl,0.0,1985,144,"Biography,Drama,History",0
tt0089718,"Och, Karol",5.9,249.0,"Och, Karol","Och, Karol",0.0,1985,94,Comedy,0
